,movieId,rating,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_rating
7429,81257,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7430,81383,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7431,81417,3.7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5
7432,81456,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
7433,81512,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
7434,81520,4.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7435,81535,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7436,81537,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7437,81562,3.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18
7438,81564,3.6,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20
7439,81591,3.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42
7440,81681,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
7441,81782,3.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
7442,81784,2.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
7443,81786,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7444,81788,3.86,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7
7445,81791,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7446,81819,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7447,81831,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7448,81834,3.99,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,47
7449,81845,4.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58
7450,81847,3.92,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,24
7451,81910,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7452,81932,3.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
7453,81949,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7454,82041,4.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
7455,82053,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7456,82088,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7457,82093,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7458,82095,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
7459,82152,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
7460,82167,2.79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7
7461,82169,3.86,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
7462,82202,2.71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
7463,82242,4.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7464,82366,4.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7465,82378,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
7466,82459,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28
7467,82461,3.24,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19
7468,82499,2.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
7469,82527,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7470,82534,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7471,82641,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7472,82667,3.88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
7473,82684,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7474,82744,5.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7475,82765,3.5,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7476,82767,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7477,82848,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7478,82852,1.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7479,82854,1.83,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
7480,82857,4.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
7481,83086,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
7482,83132,3.5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
7483,83134,3.92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
7484,83177,1.17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7485,83270,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7486,83349,3.0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,11
7487,83369,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7488,83374,3.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
7489,83480,3.5,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
7490,83601,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7491,83613,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,9
7492,83796,2.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7493,83803,4.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7494,83827,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7495,83910,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7496,83969,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7497,83976,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7498,84152,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30
7499,84156,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7500,84187,3.5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
7501,84189,3.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2
7502,84240,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7503,84246,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7504,84273,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7505,84374,2.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
7506,84392,3.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,10
7507,84414,4.25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
7508,84512,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7509,84523,3.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7510,84553,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7511,84601,3.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6
7512,84615,2.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7513,84637,3.0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7514,84696,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7515,84716,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7516,84772,3.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
7517,84799,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7518,84844,4.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7519,84847,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
7520,84942,3.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
7521,84944,3.62,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
7522,84950,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7523,84952,4.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7524,84954,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,21
7525,85020,3.38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7526,85022,3.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7527,85025,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7528,85056,3.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5
7529,85131,2.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4
7530,85179,3.83,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
7531,85213,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7532,85259,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7533,85261,3.5,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7534,85295,5.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7535,85316,3.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7536,85334,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7537,85342,4.36,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
7538,85354,3.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7539,85367,3.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
7540,85394,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7541,85397,3.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2
7542,85399,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7543,85401,2.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
7544,85412,3.75,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
7545,85414,3.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,34
7546,85438,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7547,85510,3.12,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,12
7548,85736,4.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
7549,85774,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
7550,85780,3.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7551,85788,2.67,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3
7552,85796,2.38,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
7553,85881,3.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
7554,85885,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
7555,86000,4.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7556,86014,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7557,86028,2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7558,86059,2.75,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7559,86066,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7560,86068,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7561,86142,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7562,86190,3.32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11
7563,86237,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7564,86279,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7565,86286,2.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7566,86290,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7567,86293,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7568,86295,2.67,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
7569,86298,3.12,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7570,86320,3.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
7571,86332,3.51,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,34
7572,86345,4.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7573,86347,3.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7574,86355,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
7575,86377,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7576,86487,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7577,86504,4.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
7578,86548,3.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
7579,86593,2.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7580,86628,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7581,86644,3.05,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10
7582,86668,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7583,86721,5.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
7584,86781,4.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7585,86815,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7586,86817,3.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
7587,86833,3.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
7588,86835,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3
7589,86864,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7590,86880,3.23,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24
7591,86882,3.56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25
7592,86892,4.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
7593,86898,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7594,86911,3.27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
7595,86922,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7596,86960,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7597,87028,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7598,87192,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7599,87194,3.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7600,87197,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7601,87222,3.32,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17
7602,87232,3.79,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,43
7603,87234,4.17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
7604,87287,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7605,87298,2.67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
7606,87304,3.62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
7607,87306,3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,21
7608,87413,1.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7609,87430,2.35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10
7610,87444,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7611,87483,2.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7612,87485,2.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7613,87520,2.36,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11
7614,87522,2.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
7615,87529,3.11,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9
7616,87660,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7617,87785,2.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
7618,87834,5.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7619,87867,2.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7620,87869,3.44,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24
7621,87876,3.17,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
7622,87960,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7623,88069,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7624,88094,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7625,88108,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7626,88125,3.91,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,50
7627,88129,3.77,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,32
7628,88140,3.55,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,32
7629,88163,3.98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,31
7630,88179,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7631,88235,3.62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7632,88267,3.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7633,88272,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
7634,88327,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7635,88345,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7636,88356,1.88,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7637,88405,3.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20
7638,88448,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7639,88515,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7640,88593,2.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7641,88672,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7642,88697,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7643,88699,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
7644,88744,3.46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,27
7645,88746,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7646,88785,2.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7647,88810,3.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
7648,88812,2.67,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7649,88911,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7650,88932,4.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
7651,88954,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7652,89028,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
7653,89030,3.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
7654,89039,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
7655,89047,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7656,89072,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7657,89085,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7658,89087,2.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
7659,89090,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7660,89118,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
7661,89190,1.75,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
7662,89208,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7663,89281,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
7664,89305,3.67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7665,89343,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7666,89386,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7667,89388,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7668,89427,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7669,89470,3.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,12
7670,89492,3.88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26
7671,89580,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7672,89582,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
7673,89586,3.5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7674,89678,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7675,89745,3.87,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,69
7676,89753,3.81,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8
7677,89759,4.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
7678,89761,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
7679,89774,3.73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
7680,89804,3.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
7681,89837,4.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
7682,89840,2.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
7683,89862,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7684,89864,3.63,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19
7685,89898,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7686,89904,4.05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11
7687,89939,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7688,89945,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7689,90057,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7690,90243,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7691,90245,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7692,90249,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6
7693,90343,2.75,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
7694,90345,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4
7695,90353,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
